cover	numberOfChunks	numberOfTriples	nhop	treeType	queryFile	joinPattern	numberOfJoins	numberOfDataSources	selectivity	parseTime	querySendTime	executionTime
MOLECULE_HASH (diameter=3)	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	13	4188	32036
MOLECULE_HASH (diameter=3)	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	3	6110	32743
MOLECULE_HASH (diameter=3)	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	5	4714	67025
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	7	700	17618
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	4	1498	40125
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	8	4389	53619
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	1	1098	4063
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	3	4301	13116
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	5	1897	4207
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	2	4603	40143
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	3	15065	29462
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	375	13847	1583768
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	572	10183	25521
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	7	8325	24940
MOLECULE_HASH (diameter=3)	20	2000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	48	15081	2258885
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	6	716	5408
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	13	3286	18196
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	5	3308	104
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	34	2184	2415
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	8	694	38814
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	3	502	1404
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	12	3107	29220
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	5	7108	21746
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	13	3191	143090
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	9	3395	209077
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	13	3191	83809
MEC_OVER	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	7	4096	27235
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	2	595	11559
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	2	900	21508
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	4	2714	29333
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	3	1799	8777
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	3	2855	29540
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	6	696	402
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	7	3798	21682
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	3	3501	2203
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	2	2902	9215
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	3	2905	30040
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	4	3608	29340
MEC_OVER	20	500000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	3	3299	29637
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	4	600	76556
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	8	812	46146
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	275	3847	35965
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	10	1107	5668
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	81	3843	23542
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	516	1805	2304
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	35	6691	1537162
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	7	3198	25345
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	21	33416	917557
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	48	6769	29613
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	30	2867	32906
HIERARCHICAL	10	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	15	15701	86801
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	3	501	15438
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	26	1484	40783
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	30	3102	42964
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	24	693	4318
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	27	3046	25535
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	10	1180	2205
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	36	2869	33951
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	9	3539	25473
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	25	3390	3444675
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	37	5772	54050
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	26	7519	30458
HIERARCHICAL	10	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	37	13740	591078
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	24	516	15075
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	453	2562	38250
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	19	2907	41973
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	40	692	4358
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	4	3231	25741
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	2	1001	2411
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	16	5292	76084
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	10	7303	22028
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	23	50867	2460035
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	16	4591	23594
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	26	2685	23975
HIERARCHICAL	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	4	3435	244217
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	2	702	24740
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	6	7406	339793
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	27	22051	51477
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	7	3895	7908
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	40	39537	20127
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	71	1129	6710
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	27	22001	755141
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	20	239807	27835
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	23	26968	3888721
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	37	11782	25692
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	3	23308	25144
HIERARCHICAL	20	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	5	4736	74339
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	12	1100	11798
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	2	3605	49350
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	5	7728	60306
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	28	942	4788
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	5	10318	6409
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	10	3001	4109
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	37	34404	53466
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	8	30165	22713
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	35	67616	2968869
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	8	15659	65836
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	10	30364	50148
HIERARCHICAL	20	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	6	11909	345403
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	3	503	11989
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	13	5293	50599
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	6	15265	57609
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	3	1808	5547
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	4	7406	7526
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	11	3595	5610
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	15	10110	39232
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	56	5056	24041
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	64	13638	3500422
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	87	14936	25120
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	25	3600	34737
HIERARCHICAL	20	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	7	10045	162867
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	444	4173	44103
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	49	9226	127720
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	8	39766	93948
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	4	901	8103
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	27	20715	3224
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	114	3823	14934
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	25	60624	881788
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	28	34349	38790
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	16	15624	902874
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	165	92808	24349
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	11	63006	23536
HIERARCHICAL	40	1000000000	0	LEFT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	34	82740	113518
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	3	1323	14524
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	39	13531	56245
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	24	14118	99217
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	9	996	7978
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	33	11144	3132
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	4	10916	11222
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	23	58584	34089
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	9	19854	38305
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	30	13736	2530433
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	35	79982	56219
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_SUBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.01	74	66378	49242
HIERARCHICAL	40	1000000000	0	RIGHT_LINEAR	query-SUBJECT_OBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	1	0.001	74	63009	258845
HIERARCHICAL	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	3	2830	19326
HIERARCHICAL	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	21	4437	57798
HIERARCHICAL	40	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	56	35977	103275
HIERARCHICAL	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	5	1197	8022
HIERARCHICAL	40	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	87	50665	3406
