cover	numberOfChunks	nhop	treeType	queryFile	joinPattern	numberOfJoins	numberOfDataSources	selectivity	(slaveId	computationalEffortPerChunk)*
HASH	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	1	1	0.01	slave021:4710	12674	slave022:4710	12638	slave023:4710	12734	slave024:4710	12767	slave025:4710	12864	slave026:4710	12430	slave027:4710	12703	slave028:4710	12615	slave029:4710	12560	slave030:4710	12911
HASH	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.001	slave021:4710	4068249	slave022:4710	3408116	slave023:4710	4065009	slave024:4710	4380475	slave025:4710	1881120	slave026:4710	4524807	slave027:4710	1820807	slave028:4710	740056	slave029:4710	2346225	slave030:4710	1345072
HASH	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-1-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	1	0.01	slave021:4710	8157	slave022:4710	9343	slave023:4710	8207	slave024:4710	9114	slave025:4710	8289	slave026:4710	8447	slave027:4710	8132	slave028:4710	7510	slave029:4710	7767	slave030:4710	8458
HASH	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-1-1-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	1	1	0.01	slave021:4710	9112	slave022:4710	13270	slave023:4710	13735	slave024:4710	8956	slave025:4710	5502	slave026:4710	13232	slave027:4710	13231	slave028:4710	13298	slave029:4710	9104	slave030:4710	5336
HASH	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.01	slave021:4710	18112	slave022:4710	17978	slave023:4710	17964	slave024:4710	18187	slave025:4710	18111	slave026:4710	18205	slave027:4710	17991	slave028:4710	17755	slave029:4710	17945	slave030:4710	17943
HASH	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-1-1-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	1	1	0.001	slave021:4710	113	slave022:4710	118	slave023:4710	144	slave024:4710	115	slave025:4710	125	slave026:4710	126	slave027:4710	140	slave028:4710	115	slave029:4710	119	slave030:4710	147
HASH	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_OBJECT_JOIN	7	3	0.001	slave021:4710	4910211	slave022:4710	589079	slave023:4710	625471	slave024:4710	325687	slave025:4710	880233	slave026:4710	1158236	slave027:4710	433053	slave028:4710	558584	slave029:4710	507162	slave030:4710	433627
HASH	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-3-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	3	0.001	slave021:4710	520072	slave022:4710	608603	slave023:4710	878912	slave024:4710	746969	slave025:4710	139229	slave026:4710	499034	slave027:4710	766326	slave028:4710	238337	slave029:4710	924513	slave030:4710	773115
HASH	10	1000000000	0	BUSHY	query-SUBJECT_OBJECT_JOIN-7-3-0.01-0.09.sparql	SUBJECT_OBJECT_JOIN	7	3	0.01	slave021:4710	367670	slave022:4710	368721	slave023:4710	368548	slave024:4710	366507	slave025:4710	367644	slave026:4710	2348385	slave027:4710	366915	slave028:4710	368533	slave029:4710	364756	slave030:4710	367198
HASH	10	1000000000	0	BUSHY	query-SUBJECT_SUBJECT_JOIN-7-1-0.001-0.009.sparql	SUBJECT_SUBJECT_JOIN	7	1	0.001	slave021:4710	949202	slave022:4710	943372	slave023:4710	910035	slave024:4710	600862	slave025:4710	1123491	slave026:4710	1293893	slave027:4710	1024464	slave028:4710	909602	slave029:4710	1210121	slave030:4710	946260
